date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
07/01/2022;12:00:00 am;957.631;942.662;950.406;07/01/2022;12:00:00 am;-7.613;-7.613;-7.613;07/01/2022;12:00:00 am;950.985;935.072;943.543;07/01/2022;12:00:00 am;-3.357;-4.449;-3.709;07/01/2022;12:00:00 am;-2.837;-2.870;-2.856;;;;;
07/01/2022;12:05:00 am;979.644;949.709;957.584;07/01/2022;12:05:00 am;-7.042;-7.042;-7.042;07/01/2022;12:05:00 am;972.649;941.887;950.252;07/01/2022;12:05:00 am;-3.416;-7.076;-4.436;07/01/2022;12:05:00 am;-2.850;-2.896;-2.881;;;;;
07/01/2022;12:10:00 am;955.948;914.928;933.300;07/01/2022;12:10:00 am;-9.108;-9.108;-9.108;07/01/2022;12:10:00 am;946.840;909.294;926.179;07/01/2022;12:10:00 am;-3.383;-4.725;-4.214;07/01/2022;12:10:00 am;-2.691;-2.904;-2.798;;;;;
07/01/2022;12:15:00 am;934.485;910.954;924.364;07/01/2022;12:15:00 am;-7.563;-7.563;-7.563;07/01/2022;12:15:00 am;925.641;903.210;918.205;07/01/2022;12:15:00 am;-1.136;-4.855;-3.251;07/01/2022;12:15:00 am;-2.688;-2.711;-2.701;;;;;
07/01/2022;12:20:00 am;956.549;923.390;941.339;07/01/2022;12:20:00 am;-7.792;-7.792;-7.792;07/01/2022;12:20:00 am;953.794;920.332;937.828;07/01/2022;12:20:00 am;-0.083;-4.867;-0.784;07/01/2022;12:20:00 am;-1.316;-2.722;-2.569;;;;;
07/01/2022;12:25:00 am;957.659;934.378;948.333;07/01/2022;12:25:00 am;-3.196;-3.196;-3.196;07/01/2022;12:25:00 am;953.237;932.669;944.701;07/01/2022;12:25:00 am;0.000;-3.018;-0.961;07/01/2022;12:25:00 am;-1.330;-2.714;-2.435;;;;;
07/01/2022;12:30:00 am;962.259;931.272;946.314;07/01/2022;12:30:00 am;-5.562;-5.562;-5.562;07/01/2022;12:30:00 am;955.858;923.517;939.396;07/01/2022;12:30:00 am;-2.296;-5.067;-3.867;07/01/2022;12:30:00 am;-2.701;-2.727;-2.717;;;;;
07/01/2022;12:35:00 am;975.653;926.006;951.440;07/01/2022;12:35:00 am;-6.349;-6.349;-6.349;07/01/2022;12:35:00 am;967.649;918.298;943.817;07/01/2022;12:35:00 am;-4.105;-5.434;-4.708;07/01/2022;12:35:00 am;-2.710;-2.721;-2.717;;;;;
07/01/2022;12:40:00 am;965.601;930.861;944.217;07/01/2022;12:40:00 am;-7.743;-7.743;-7.743;07/01/2022;12:40:00 am;957.857;926.357;937.750;07/01/2022;12:40:00 am;-0.121;-4.567;-3.116;07/01/2022;12:40:00 am;-2.704;-2.754;-2.728;;;;;
07/01/2022;12:45:00 am;933.623;922.931;929.463;07/01/2022;12:45:00 am;-3.340;-3.340;-3.340;07/01/2022;12:45:00 am;931.616;920.757;926.808;07/01/2022;12:45:00 am;0.000;-2.244;-0.397;07/01/2022;12:45:00 am;-2.719;-2.733;-2.727;;;;;
