date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
11/01/2023;12:00:00 am;1300.406;1300.406;1300.406;11/01/2023;12:00:00 am;152.555;152.555;152.555;11/01/2023;12:00:00 am;1512.805;1512.805;1512.805;11/01/2023;12:00:00 am;216.251;216.251;216.251;11/01/2023;12:00:00 am;-2.780;-2.780;-2.780;11/01/2023;12:00:00 am;61.000;61.000;61.000
11/01/2023;12:05:00 am;1388.770;1388.770;1388.770;11/01/2023;12:05:00 am;212.399;212.399;212.399;11/01/2023;12:05:00 am;1571.030;1571.030;1571.030;11/01/2023;12:05:00 am;186.968;186.968;186.968;11/01/2023;12:05:00 am;-2.755;-2.755;-2.755;11/01/2023;12:05:00 am;61.000;61.000;61.000
11/01/2023;12:10:00 am;1300.854;1300.854;1300.854;11/01/2023;12:10:00 am;182.265;182.265;182.265;11/01/2023;12:10:00 am;1544.444;1544.444;1544.444;11/01/2023;12:10:00 am;247.456;247.456;247.456;11/01/2023;12:10:00 am;-2.781;-2.781;-2.781;11/01/2023;12:10:00 am;61.000;61.000;61.000
11/01/2023;12:15:00 am;1302.425;1302.425;1302.425;11/01/2023;12:15:00 am;243.590;243.590;243.590;11/01/2023;12:15:00 am;1541.020;1541.020;1541.020;11/01/2023;12:15:00 am;242.457;242.457;242.457;11/01/2023;12:15:00 am;-2.787;-2.787;-2.787;11/01/2023;12:15:00 am;61.000;61.000;61.000
11/01/2023;12:20:00 am;1305.023;1305.023;1305.023;11/01/2023;12:20:00 am;238.595;238.595;238.595;11/01/2023;12:20:00 am;1538.371;1538.371;1538.371;11/01/2023;12:20:00 am;236.504;236.504;236.504;11/01/2023;12:20:00 am;-2.761;-2.761;-2.761;11/01/2023;12:20:00 am;61.000;61.000;61.000
11/01/2023;12:25:00 am;1262.902;1262.902;1262.902;11/01/2023;12:25:00 am;233.351;233.351;233.351;11/01/2023;12:25:00 am;1558.087;1558.087;1558.087;11/01/2023;12:25:00 am;299.057;299.057;299.057;11/01/2023;12:25:00 am;-2.782;-2.782;-2.782;11/01/2023;12:25:00 am;61.000;61.000;61.000
11/01/2023;12:30:00 am;1333.343;1333.343;1333.343;11/01/2023;12:30:00 am;295.185;295.185;295.185;11/01/2023;12:30:00 am;1570.708;1570.708;1570.708;11/01/2023;12:30:00 am;241.257;241.257;241.257;11/01/2023;12:30:00 am;-2.800;-2.800;-2.800;11/01/2023;12:30:00 am;61.000;61.000;61.000
11/01/2023;12:35:00 am;1247.149;1247.149;1247.149;11/01/2023;12:35:00 am;237.365;237.365;237.365;11/01/2023;12:35:00 am;1519.680;1519.680;1519.680;11/01/2023;12:35:00 am;276.415;276.415;276.415;11/01/2023;12:35:00 am;-2.795;-2.795;-2.795;11/01/2023;12:35:00 am;61.000;61.000;61.000
11/01/2023;12:40:00 am;1339.218;1339.218;1339.218;11/01/2023;12:40:00 am;272.368;272.368;272.368;11/01/2023;12:40:00 am;1514.551;1514.551;1514.551;11/01/2023;12:40:00 am;179.202;179.202;179.202;11/01/2023;12:40:00 am;-2.771;-2.771;-2.771;11/01/2023;12:40:00 am;61.000;61.000;61.000
11/01/2023;12:45:00 am;1380.999;1380.999;1380.999;11/01/2023;12:45:00 am;174.752;174.752;174.752;11/01/2023;12:45:00 am;1537.523;1537.523;1537.523;11/01/2023;12:45:00 am;160.380;160.380;160.380;11/01/2023;12:45:00 am;-2.761;-2.761;-2.761;11/01/2023;12:45:00 am;61.000;61.000;61.000
11/01/2023;12:50:00 am;1358.717;1358.717;1358.717;11/01/2023;12:50:00 am;156.514;156.514;156.514;11/01/2023;12:50:00 am;1556.474;1556.474;1556.474;11/01/2023;12:50:00 am;202.290;202.290;202.290;11/01/2023;12:50:00 am;-2.783;-2.783;-2.783;11/01/2023;12:50:00 am;61.000;61.000;61.000
11/01/2023;12:55:00 am;1377.350;1377.350;1377.350;11/01/2023;12:55:00 am;198.414;198.414;198.414;11/01/2023;12:55:00 am;1549.836;1549.836;1549.836;11/01/2023;12:55:00 am;176.369;176.369;176.369;11/01/2023;12:55:00 am;-2.789;-2.789;-2.789;11/01/2023;12:55:00 am;61.000;61.000;61.000
11/01/2023;1:00:00 am;1161.635;1161.635;1161.635;11/01/2023;1:00:00 am;172.487;172.487;172.487;11/01/2023;1:00:00 am;1499.049;1499.049;1499.049;11/01/2023;1:00:00 am;341.161;341.161;341.161;11/01/2023;1:00:00 am;-2.813;-2.813;-2.813;11/01/2023;1:00:00 am;61.000;61.000;61.000
11/01/2023;1:05:00 am;1148.486;1148.486;1148.486;11/01/2023;1:05:00 am;337.445;337.445;337.445;11/01/2023;1:05:00 am;1500.480;1500.480;1500.480;11/01/2023;1:05:00 am;355.224;355.224;355.224;11/01/2023;1:05:00 am;-2.800;-2.800;-2.800;11/01/2023;1:05:00 am;61.000;61.000;61.000
11/01/2023;1:10:00 am;1284.307;1284.307;1284.307;11/01/2023;1:10:00 am;351.232;351.232;351.232;11/01/2023;1:10:00 am;1491.087;1491.087;1491.087;11/01/2023;1:10:00 am;210.665;210.665;210.665;11/01/2023;1:10:00 am;-2.797;-2.797;-2.797;11/01/2023;1:10:00 am;61.000;61.000;61.000
11/01/2023;1:15:00 am;1177.973;1177.973;1177.973;11/01/2023;1:15:00 am;206.781;206.781;206.781;11/01/2023;1:15:00 am;1508.338;1508.338;1508.338;11/01/2023;1:15:00 am;334.289;334.289;334.289;11/01/2023;1:15:00 am;-2.823;-2.823;-2.823;11/01/2023;1:15:00 am;61.000;61.000;61.000
11/01/2023;1:20:00 am;1236.643;1236.643;1236.643;11/01/2023;1:20:00 am;330.366;330.366;330.366;11/01/2023;1:20:00 am;1490.733;1490.733;1490.733;11/01/2023;1:20:00 am;254.288;254.288;254.288;11/01/2023;1:20:00 am;-2.840;-2.840;-2.840;11/01/2023;1:20:00 am;61.000;61.000;61.000
11/01/2023;1:25:00 am;1092.180;1092.180;1092.180;11/01/2023;1:25:00 am;250.328;250.328;250.328;11/01/2023;1:25:00 am;1493.260;1493.260;1493.260;11/01/2023;1:25:00 am;420.833;420.833;420.833;11/01/2023;1:25:00 am;-2.844;-2.844;-2.844;11/01/2023;1:25:00 am;61.000;61.000;61.000
11/01/2023;1:30:00 am;1217.031;1217.031;1217.031;11/01/2023;1:30:00 am;416.903;416.903;416.903;11/01/2023;1:30:00 am;1486.839;1486.839;1486.839;11/01/2023;1:30:00 am;273.685;273.685;273.685;11/01/2023;1:30:00 am;-2.828;-2.828;-2.828;11/01/2023;1:30:00 am;61.000;61.000;61.000
11/01/2023;1:35:00 am;1249.231;1249.231;1249.231;11/01/2023;1:35:00 am;269.808;269.808;269.808;11/01/2023;1:35:00 am;1594.899;1594.899;1594.899;11/01/2023;1:35:00 am;334.358;334.358;334.358;11/01/2023;1:35:00 am;-2.823;-2.823;-2.823;11/01/2023;1:35:00 am;61.000;61.000;61.000
11/01/2023;1:40:00 am;1390.425;1390.425;1390.425;11/01/2023;1:40:00 am;330.451;330.451;330.451;11/01/2023;1:40:00 am;1543.726;1543.726;1543.726;11/01/2023;1:40:00 am;157.181;157.181;157.181;11/01/2023;1:40:00 am;-2.797;-2.797;-2.797;11/01/2023;1:40:00 am;61.000;61.000;61.000
11/01/2023;1:45:00 am;1232.297;1232.297;1232.297;11/01/2023;1:45:00 am;153.286;153.286;153.286;11/01/2023;1:45:00 am;1446.414;1446.414;1446.414;11/01/2023;1:45:00 am;218.029;218.029;218.029;11/01/2023;1:45:00 am;-2.811;-2.811;-2.811;11/01/2023;1:45:00 am;61.000;61.000;61.000
11/01/2023;1:50:00 am;1151.444;1151.444;1151.444;11/01/2023;1:50:00 am;214.115;214.115;214.115;11/01/2023;1:50:00 am;1469.242;1469.242;1469.242;11/01/2023;1:50:00 am;315.674;315.674;315.674;11/01/2023;1:50:00 am;-2.805;-2.805;-2.805;11/01/2023;1:50:00 am;61.000;61.000;61.000
11/01/2023;1:55:00 am;1183.222;1183.222;1183.222;11/01/2023;1:55:00 am;317.806;317.806;317.806;11/01/2023;1:55:00 am;1470.345;1470.345;1470.345;11/01/2023;1:55:00 am;307.043;307.043;307.043;11/01/2023;1:55:00 am;-2.858;-2.858;-2.858;11/01/2023;1:55:00 am;61.000;61.000;61.000
11/01/2023;2:00:00 am;1008.969;1008.969;1008.969;11/01/2023;2:00:00 am;303.070;303.070;303.070;11/01/2023;2:00:00 am;1462.323;1462.323;1462.323;11/01/2023;2:00:00 am;467.401;467.401;467.401;11/01/2023;2:00:00 am;-2.884;-2.884;-2.884;11/01/2023;2:00:00 am;61.000;61.000;61.000
11/01/2023;2:05:00 am;1108.770;1108.770;1108.770;11/01/2023;2:05:00 am;453.371;453.371;453.371;11/01/2023;2:05:00 am;1464.958;1464.958;1464.958;11/01/2023;2:05:00 am;360.146;360.146;360.146;11/01/2023;2:05:00 am;-2.851;-2.851;-2.851;11/01/2023;2:05:00 am;61.000;61.000;61.000
11/01/2023;2:10:00 am;1039.782;1039.782;1039.782;11/01/2023;2:10:00 am;356.188;356.188;356.188;11/01/2023;2:10:00 am;1457.542;1457.542;1457.542;11/01/2023;2:10:00 am;421.709;421.709;421.709;11/01/2023;2:10:00 am;-2.848;-2.848;-2.848;11/01/2023;2:10:00 am;61.000;61.000;61.000
11/01/2023;2:15:00 am;1206.321;1206.321;1206.321;11/01/2023;2:15:00 am;417.756;417.756;417.756;11/01/2023;2:15:00 am;1424.194;1424.194;1424.194;11/01/2023;2:15:00 am;221.832;221.832;221.832;11/01/2023;2:15:00 am;-2.861;-2.861;-2.861;11/01/2023;2:15:00 am;61.000;61.000;61.000
11/01/2023;2:20:00 am;1263.653;1263.653;1263.653;11/01/2023;2:20:00 am;217.886;217.886;217.886;11/01/2023;2:20:00 am;1465.604;1465.604;1465.604;11/01/2023;2:20:00 am;205.889;205.889;205.889;11/01/2023;2:20:00 am;-2.842;-2.842;-2.842;11/01/2023;2:20:00 am;61.000;61.000;61.000
11/01/2023;2:25:00 am;1107.999;1107.999;1107.999;11/01/2023;2:25:00 am;201.928;201.928;201.928;11/01/2023;2:25:00 am;1491.112;1491.112;1491.112;11/01/2023;2:25:00 am;387.092;387.092;387.092;11/01/2023;2:25:00 am;-2.877;-2.877;-2.877;11/01/2023;2:25:00 am;61.000;61.000;61.000
11/01/2023;2:30:00 am;1268.476;1268.476;1268.476;11/01/2023;2:30:00 am;383.113;383.113;383.113;11/01/2023;2:30:00 am;1451.781;1451.781;1451.781;11/01/2023;2:30:00 am;187.281;187.281;187.281;11/01/2023;2:30:00 am;-2.879;-2.879;-2.879;11/01/2023;2:30:00 am;61.000;61.000;61.000
11/01/2023;2:35:00 am;1053.160;1053.160;1053.160;11/01/2023;2:35:00 am;183.288;183.288;183.288;11/01/2023;2:35:00 am;1426.785;1426.785;1426.785;11/01/2023;2:35:00 am;377.625;377.625;377.625;11/01/2023;2:35:00 am;-2.890;-2.890;-2.890;11/01/2023;2:35:00 am;61.000;61.000;61.000
11/01/2023;2:40:00 am;1105.239;1105.239;1105.239;11/01/2023;2:40:00 am;373.625;373.625;373.625;11/01/2023;2:40:00 am;1454.040;1454.040;1454.040;11/01/2023;2:40:00 am;352.767;352.767;352.767;11/01/2023;2:40:00 am;-2.863;-2.863;-2.863;11/01/2023;2:40:00 am;61.000;61.000;61.000
11/01/2023;2:45:00 am;1189.286;1189.286;1189.286;11/01/2023;2:45:00 am;348.800;348.800;348.800;11/01/2023;2:45:00 am;1475.424;1475.424;1475.424;11/01/2023;2:45:00 am;290.097;290.097;290.097;11/01/2023;2:45:00 am;-2.867;-2.867;-2.867;11/01/2023;2:45:00 am;61.000;61.000;61.000
11/01/2023;2:50:00 am;959.237;959.237;959.237;11/01/2023;2:50:00 am;286.136;286.136;286.136;11/01/2023;2:50:00 am;1462.595;1462.595;1462.595;11/01/2023;2:50:00 am;507.329;507.329;507.329;11/01/2023;2:50:00 am;-2.859;-2.859;-2.859;11/01/2023;2:50:00 am;61.000;61.000;61.000
11/01/2023;2:55:00 am;1160.585;1160.585;1160.585;11/01/2023;2:55:00 am;503.366;503.366;503.366;11/01/2023;2:55:00 am;1433.851;1433.851;1433.851;11/01/2023;2:55:00 am;277.233;277.233;277.233;11/01/2023;2:55:00 am;-2.866;-2.866;-2.866;11/01/2023;2:55:00 am;61.000;61.000;61.000
11/01/2023;3:00:00 am;1132.028;1132.028;1132.028;11/01/2023;3:00:00 am;273.265;273.265;273.265;11/01/2023;3:00:00 am;1423.556;1423.556;1423.556;11/01/2023;3:00:00 am;295.480;295.480;295.480;11/01/2023;3:00:00 am;-2.842;-2.842;-2.842;11/01/2023;3:00:00 am;61.000;61.000;61.000
11/01/2023;3:05:00 am;1063.475;1063.475;1063.475;11/01/2023;3:05:00 am;291.528;291.528;291.528;11/01/2023;3:05:00 am;1455.552;1455.552;1455.552;11/01/2023;3:05:00 am;396.004;396.004;396.004;11/01/2023;3:05:00 am;-2.817;-2.817;-2.817;11/01/2023;3:05:00 am;61.000;61.000;61.000
11/01/2023;3:10:00 am;1170.671;1170.671;1170.671;11/01/2023;3:10:00 am;392.077;392.077;392.077;11/01/2023;3:10:00 am;1462.244;1462.244;1462.244;11/01/2023;3:10:00 am;291.868;291.868;291.868;11/01/2023;3:10:00 am;-2.846;-2.846;-2.846;11/01/2023;3:10:00 am;61.000;61.000;61.000
11/01/2023;3:15:00 am;887.553;887.553;887.553;11/01/2023;3:15:00 am;287.367;287.367;287.367;11/01/2023;3:15:00 am;1429.116;1429.116;1429.116;11/01/2023;3:15:00 am;545.550;545.550;545.550;11/01/2023;3:15:00 am;-2.880;-2.880;-2.880;11/01/2023;3:15:00 am;61.000;61.000;61.000
11/01/2023;3:20:00 am;1123.256;1123.256;1123.256;11/01/2023;3:20:00 am;541.563;541.563;541.563;11/01/2023;3:20:00 am;1433.882;1433.882;1433.882;11/01/2023;3:20:00 am;313.835;313.835;313.835;11/01/2023;3:20:00 am;-2.854;-2.854;-2.854;11/01/2023;3:20:00 am;61.000;61.000;61.000
11/01/2023;3:25:00 am;1070.140;1070.140;1070.140;11/01/2023;3:25:00 am;310.635;310.635;310.635;11/01/2023;3:25:00 am;1454.718;1454.718;1454.718;11/01/2023;3:25:00 am;396.593;396.593;396.593;11/01/2023;3:25:00 am;-2.852;-2.852;-2.852;11/01/2023;3:25:00 am;61.000;61.000;61.000
11/01/2023;3:30:00 am;897.663;897.663;897.663;11/01/2023;3:30:00 am;392.641;392.641;392.641;11/01/2023;3:30:00 am;1461.537;1461.537;1461.537;11/01/2023;3:30:00 am;567.849;567.849;567.849;11/01/2023;3:30:00 am;-2.860;-2.860;-2.860;11/01/2023;3:30:00 am;61.000;61.000;61.000
11/01/2023;3:35:00 am;1108.140;1108.140;1108.140;11/01/2023;3:35:00 am;563.873;563.873;563.873;11/01/2023;3:35:00 am;1481.256;1481.256;1481.256;11/01/2023;3:35:00 am;377.076;377.076;377.076;11/01/2023;3:35:00 am;-2.860;-2.860;-2.860;11/01/2023;3:35:00 am;61.000;61.000;61.000
11/01/2023;3:40:00 am;1075.860;1075.860;1075.860;11/01/2023;3:40:00 am;373.114;373.114;373.114;11/01/2023;3:40:00 am;1433.718;1433.718;1433.718;11/01/2023;3:40:00 am;361.818;361.818;361.818;11/01/2023;3:40:00 am;-2.853;-2.853;-2.853;11/01/2023;3:40:00 am;61.000;61.000;61.000
11/01/2023;3:45:00 am;937.670;937.670;937.670;11/01/2023;3:45:00 am;357.858;357.858;357.858;11/01/2023;3:45:00 am;1443.937;1443.937;1443.937;11/01/2023;3:45:00 am;510.220;510.220;510.220;11/01/2023;3:45:00 am;-2.861;-2.861;-2.861;11/01/2023;3:45:00 am;61.000;61.000;61.000
11/01/2023;3:50:00 am;934.085;934.085;934.085;11/01/2023;3:50:00 am;506.267;506.267;506.267;11/01/2023;3:50:00 am;1490.681;1490.681;1490.681;11/01/2023;3:50:00 am;560.561;560.561;560.561;11/01/2023;3:50:00 am;-2.859;-2.859;-2.859;11/01/2023;3:50:00 am;61.000;61.000;61.000
11/01/2023;3:55:00 am;735.965;735.965;735.965;11/01/2023;3:55:00 am;556.596;556.596;556.596;11/01/2023;3:55:00 am;1525.129;1525.129;1525.129;11/01/2023;3:55:00 am;793.141;793.141;793.141;11/01/2023;3:55:00 am;-2.880;-2.880;-2.880;11/01/2023;3:55:00 am;61.000;61.000;61.000
11/01/2023;4:00:00 am;1021.337;1021.337;1021.337;11/01/2023;4:00:00 am;789.179;789.179;789.179;11/01/2023;4:00:00 am;1551.019;1551.019;1551.019;11/01/2023;4:00:00 am;533.669;533.669;533.669;11/01/2023;4:00:00 am;-2.867;-2.867;-2.867;11/01/2023;4:00:00 am;61.000;61.000;61.000
11/01/2023;4:05:00 am;758.414;758.414;758.414;11/01/2023;4:05:00 am;529.682;529.682;529.682;11/01/2023;4:05:00 am;1536.558;1536.558;1536.558;11/01/2023;4:05:00 am;782.108;782.108;782.108;11/01/2023;4:05:00 am;-2.867;-2.867;-2.867;11/01/2023;4:05:00 am;61.000;61.000;61.000
11/01/2023;4:10:00 am;1209.503;1209.503;1209.503;11/01/2023;4:10:00 am;778.144;778.144;778.144;11/01/2023;4:10:00 am;1520.298;1520.298;1520.298;11/01/2023;4:10:00 am;314.745;314.745;314.745;11/01/2023;4:10:00 am;-2.852;-2.852;-2.852;11/01/2023;4:10:00 am;61.000;61.000;61.000
11/01/2023;4:15:00 am;1145.598;1145.598;1145.598;11/01/2023;4:15:00 am;310.795;310.795;310.795;11/01/2023;4:15:00 am;1536.864;1536.864;1536.864;11/01/2023;4:15:00 am;395.410;395.410;395.410;11/01/2023;4:15:00 am;-2.855;-2.855;-2.855;11/01/2023;4:15:00 am;61.000;61.000;61.000
11/01/2023;4:20:00 am;1159.487;1159.487;1159.487;11/01/2023;4:20:00 am;391.259;391.259;391.259;11/01/2023;4:20:00 am;1529.437;1529.437;1529.437;11/01/2023;4:20:00 am;373.886;373.886;373.886;11/01/2023;4:20:00 am;-2.833;-2.833;-2.833;11/01/2023;4:20:00 am;61.000;61.000;61.000
11/01/2023;4:25:00 am;1095.667;1095.667;1095.667;11/01/2023;4:25:00 am;369.952;369.952;369.952;11/01/2023;4:25:00 am;1497.270;1497.270;1497.270;11/01/2023;4:25:00 am;405.533;405.533;405.533;11/01/2023;4:25:00 am;-2.834;-2.834;-2.834;11/01/2023;4:25:00 am;61.000;61.000;61.000
11/01/2023;4:30:00 am;1055.456;1055.456;1055.456;11/01/2023;4:30:00 am;401.603;401.603;401.603;11/01/2023;4:30:00 am;1478.907;1478.907;1478.907;11/01/2023;4:30:00 am;427.388;427.388;427.388;11/01/2023;4:30:00 am;-2.822;-2.822;-2.822;11/01/2023;4:30:00 am;61.000;61.000;61.000
11/01/2023;4:35:00 am;1126.372;1126.372;1126.372;11/01/2023;4:35:00 am;423.451;423.451;423.451;11/01/2023;4:35:00 am;1517.597;1517.597;1517.597;11/01/2023;4:35:00 am;377.379;377.379;377.379;11/01/2023;4:35:00 am;-2.841;-2.841;-2.841;11/01/2023;4:35:00 am;61.000;61.000;61.000
11/01/2023;4:40:00 am;1079.881;1079.881;1079.881;11/01/2023;4:40:00 am;391.240;391.240;391.240;11/01/2023;4:40:00 am;1492.950;1492.950;1492.950;11/01/2023;4:40:00 am;416.998;416.998;416.998;11/01/2023;4:40:00 am;-2.838;-2.838;-2.838;11/01/2023;4:40:00 am;61.000;61.000;61.000
11/01/2023;4:45:00 am;1020.174;1020.174;1020.174;11/01/2023;4:45:00 am;413.069;413.069;413.069;11/01/2023;4:45:00 am;1502.963;1502.963;1502.963;11/01/2023;4:45:00 am;482.049;482.049;482.049;11/01/2023;4:45:00 am;-2.821;-2.821;-2.821;11/01/2023;4:45:00 am;61.000;61.000;61.000
11/01/2023;4:50:00 am;961.265;961.265;961.265;11/01/2023;4:50:00 am;478.126;478.126;478.126;11/01/2023;4:50:00 am;1406.105;1406.105;1406.105;11/01/2023;4:50:00 am;448.762;448.762;448.762;11/01/2023;4:50:00 am;-2.827;-2.827;-2.827;11/01/2023;4:50:00 am;61.000;61.000;61.000
11/01/2023;4:55:00 am;1044.813;1044.813;1044.813;11/01/2023;4:55:00 am;444.840;444.840;444.840;11/01/2023;4:55:00 am;1455.842;1455.842;1455.842;11/01/2023;4:55:00 am;414.924;414.924;414.924;11/01/2023;4:55:00 am;-2.800;-2.800;-2.800;11/01/2023;4:55:00 am;61.000;61.000;61.000
11/01/2023;5:00:00 am;976.148;976.148;976.148;11/01/2023;5:00:00 am;411.030;411.030;411.030;11/01/2023;5:00:00 am;1467.896;1467.896;1467.896;11/01/2023;5:00:00 am;496.573;496.573;496.573;11/01/2023;5:00:00 am;-2.794;-2.794;-2.794;11/01/2023;5:00:00 am;61.000;61.000;61.000
11/01/2023;5:05:00 am;888.397;888.397;888.397;11/01/2023;5:05:00 am;492.682;492.682;492.682;11/01/2023;5:05:00 am;1501.474;1501.474;1501.474;11/01/2023;5:05:00 am;621.964;621.964;621.964;11/01/2023;5:05:00 am;-2.808;-2.808;-2.808;11/01/2023;5:05:00 am;61.000;61.000;61.000
11/01/2023;5:10:00 am;1120.611;1120.611;1120.611;11/01/2023;5:10:00 am;618.068;618.068;618.068;11/01/2023;5:10:00 am;1506.744;1506.744;1506.744;11/01/2023;5:10:00 am;389.978;389.978;389.978;11/01/2023;5:10:00 am;-2.764;-2.764;-2.764;11/01/2023;5:10:00 am;61.000;61.000;61.000
11/01/2023;5:15:00 am;1159.622;1159.622;1159.622;11/01/2023;5:15:00 am;386.139;386.139;386.139;11/01/2023;5:15:00 am;1535.055;1535.055;1535.055;11/01/2023;5:15:00 am;362.855;362.855;362.855;11/01/2023;5:15:00 am;-2.767;-2.767;-2.767;11/01/2023;5:15:00 am;61.000;61.000;61.000
11/01/2023;5:20:00 am;1119.372;1119.372;1119.372;11/01/2023;5:20:00 am;375.440;375.440;375.440;11/01/2023;5:20:00 am;1466.474;1466.474;1466.474;11/01/2023;5:20:00 am;365.159;365.159;365.159;11/01/2023;5:20:00 am;-2.761;-2.761;-2.761;11/01/2023;5:20:00 am;61.000;61.000;61.000
11/01/2023;5:25:00 am;1180.327;1180.327;1180.327;11/01/2023;5:25:00 am;361.341;361.341;361.341;11/01/2023;5:25:00 am;1568.385;1568.385;1568.385;11/01/2023;5:25:00 am;391.904;391.904;391.904;11/01/2023;5:25:00 am;-2.765;-2.765;-2.765;11/01/2023;5:25:00 am;61.000;61.000;61.000
11/01/2023;5:30:00 am;1205.493;1205.493;1205.493;11/01/2023;5:30:00 am;388.059;388.059;388.059;11/01/2023;5:30:00 am;1582.298;1582.298;1582.298;11/01/2023;5:30:00 am;380.627;380.627;380.627;11/01/2023;5:30:00 am;-2.756;-2.756;-2.756;11/01/2023;5:30:00 am;61.000;61.000;61.000
11/01/2023;5:35:00 am;1112.691;1112.691;1112.691;11/01/2023;5:35:00 am;376.805;376.805;376.805;11/01/2023;5:35:00 am;1578.256;1578.256;1578.256;11/01/2023;5:35:00 am;469.404;469.404;469.404;11/01/2023;5:35:00 am;-2.731;-2.731;-2.731;11/01/2023;5:35:00 am;61.000;61.000;61.000
11/01/2023;5:40:00 am;1095.893;1095.893;1095.893;11/01/2023;5:40:00 am;465.573;465.573;465.573;11/01/2023;5:40:00 am;1570.964;1570.964;1570.964;11/01/2023;5:40:00 am;478.853;478.853;478.853;11/01/2023;5:40:00 am;-2.727;-2.727;-2.727;11/01/2023;5:40:00 am;61.000;61.000;61.000
11/01/2023;5:45:00 am;1270.609;1270.609;1270.609;11/01/2023;5:45:00 am;475.071;475.071;475.071;11/01/2023;5:45:00 am;1582.739;1582.739;1582.739;11/01/2023;5:45:00 am;322.749;322.749;322.749;11/01/2023;5:45:00 am;-2.694;-2.694;-2.694;11/01/2023;5:45:00 am;61.000;61.000;61.000
11/01/2023;5:50:00 am;844.223;844.223;844.223;11/01/2023;5:50:00 am;318.985;318.985;318.985;11/01/2023;5:50:00 am;1570.772;1570.772;1570.772;11/01/2023;5:50:00 am;732.723;732.723;732.723;11/01/2023;5:50:00 am;-2.740;-2.740;-2.740;11/01/2023;5:50:00 am;61.000;61.000;61.000
11/01/2023;5:55:00 am;1181.290;1181.290;1181.290;11/01/2023;5:55:00 am;726.668;726.668;726.668;11/01/2023;5:55:00 am;1585.234;1585.234;1585.234;11/01/2023;5:55:00 am;406.341;406.341;406.341;11/01/2023;5:55:00 am;-1.333;-1.333;-1.333;11/01/2023;5:55:00 am;61.000;61.000;61.000
11/01/2023;6:00:00 am;1424.680;1424.680;1424.680;11/01/2023;6:00:00 am;403.944;403.944;403.944;11/01/2023;6:00:00 am;1678.781;1678.781;1678.781;11/01/2023;6:00:00 am;255.164;255.164;255.164;11/01/2023;6:00:00 am;0.000;0.000;0.000;11/01/2023;6:00:00 am;61.000;61.000;61.000
11/01/2023;6:05:00 am;1324.807;1324.807;1324.807;11/01/2023;6:05:00 am;253.151;253.151;253.151;11/01/2023;6:05:00 am;1796.368;1796.368;1796.368;11/01/2023;6:05:00 am;472.614;472.614;472.614;11/01/2023;6:05:00 am;0.000;0.000;0.000;11/01/2023;6:05:00 am;61.000;61.000;61.000
11/01/2023;6:10:00 am;1153.984;1153.984;1153.984;11/01/2023;6:10:00 am;471.572;471.572;471.572;11/01/2023;6:10:00 am;1779.495;1779.495;1779.495;11/01/2023;6:10:00 am;626.568;626.568;626.568;11/01/2023;6:10:00 am;0.000;0.000;0.000;11/01/2023;6:10:00 am;61.000;61.000;61.000
11/01/2023;6:15:00 am;1219.733;1219.733;1219.733;11/01/2023;6:15:00 am;625.511;625.511;625.511;11/01/2023;6:15:00 am;1785.830;1785.830;1785.830;11/01/2023;6:15:00 am;567.142;567.142;567.142;11/01/2023;6:15:00 am;0.000;0.000;0.000;11/01/2023;6:15:00 am;61.000;61.000;61.000
11/01/2023;6:20:00 am;1200.458;1200.458;1200.458;11/01/2023;6:20:00 am;566.096;566.096;566.096;11/01/2023;6:20:00 am;1735.748;1735.748;1735.748;11/01/2023;6:20:00 am;537.124;537.124;537.124;11/01/2023;6:20:00 am;0.000;0.000;0.000;11/01/2023;6:20:00 am;61.000;61.000;61.000
11/01/2023;6:25:00 am;1138.629;1138.629;1138.629;11/01/2023;6:25:00 am;535.289;535.289;535.289;11/01/2023;6:25:00 am;1871.166;1871.166;1871.166;11/01/2023;6:25:00 am;733.596;733.596;733.596;11/01/2023;6:25:00 am;0.000;0.000;0.000;11/01/2023;6:25:00 am;61.000;61.000;61.000
11/01/2023;6:30:00 am;1036.155;1036.155;1036.155;11/01/2023;6:30:00 am;732.535;732.535;732.535;11/01/2023;6:30:00 am;1795.580;1795.580;1795.580;11/01/2023;6:30:00 am;760.489;760.489;760.489;11/01/2023;6:30:00 am;0.000;0.000;0.000;11/01/2023;6:30:00 am;61.000;61.000;61.000
