date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
06/01/2022;12:00:00 am;994.208;965.778;977.139;06/01/2022;12:00:00 am;66.010;66.010;66.010;06/01/2022;12:00:00 am;1056.690;1014.459;1030.290;06/01/2022;12:00:00 am;70.202;36.641;53.838;06/01/2022;12:00:00 am;0.000;-1.322;-0.915;;;;;
06/01/2022;12:05:00 am;1004.127;963.807;983.297;06/01/2022;12:05:00 am;47.766;47.766;47.766;06/01/2022;12:05:00 am;1041.374;1007.901;1023.776;06/01/2022;12:05:00 am;48.015;34.171;41.303;06/01/2022;12:05:00 am;0.000;-2.695;-0.926;;;;;
06/01/2022;12:10:00 am;1011.819;973.808;991.173;06/01/2022;12:10:00 am;43.297;43.297;43.297;06/01/2022;12:10:00 am;1063.335;1017.106;1042.033;06/01/2022;12:10:00 am;60.169;44.873;52.595;06/01/2022;12:10:00 am;-1.313;-2.713;-1.601;;;;;
06/01/2022;12:15:00 am;990.806;968.592;980.034;06/01/2022;12:15:00 am;54.545;54.545;54.545;06/01/2022;12:15:00 am;1053.613;1026.111;1037.779;06/01/2022;12:15:00 am;66.204;54.243;60.211;06/01/2022;12:15:00 am;0.000;-2.736;-1.895;;;;;
06/01/2022;12:20:00 am;985.661;946.313;964.373;06/01/2022;12:20:00 am;64.094;64.094;64.094;06/01/2022;12:20:00 am;1049.755;1001.759;1024.646;06/01/2022;12:20:00 am;71.333;52.444;62.962;06/01/2022;12:20:00 am;-1.320;-2.731;-2.575;;;;;
06/01/2022;12:25:00 am;1013.793;975.133;990.957;06/01/2022;12:25:00 am;47.625;47.625;47.625;06/01/2022;12:25:00 am;1062.249;1022.893;1042.750;06/01/2022;12:25:00 am;61.553;46.423;54.350;06/01/2022;12:25:00 am;-2.693;-2.733;-2.716;;;;;
06/01/2022;12:30:00 am;973.437;944.622;960.577;06/01/2022;12:30:00 am;50.059;50.059;50.059;06/01/2022;12:30:00 am;1028.563;999.843;1015.866;06/01/2022;12:30:00 am;66.642;52.203;58.200;06/01/2022;12:30:00 am;-2.713;-2.731;-2.720;;;;;
06/01/2022;12:35:00 am;1000.051;955.842;971.119;06/01/2022;12:35:00 am;51.068;51.068;51.068;06/01/2022;12:35:00 am;1043.031;1009.406;1021.344;06/01/2022;12:35:00 am;59.894;45.280;52.815;06/01/2022;12:35:00 am;-2.716;-2.739;-2.723;;;;;
06/01/2022;12:40:00 am;980.060;941.369;961.988;06/01/2022;12:40:00 am;44.225;44.225;44.225;06/01/2022;12:40:00 am;1026.074;996.444;1015.042;06/01/2022;12:40:00 am;67.734;45.998;56.201;06/01/2022;12:40:00 am;-2.719;-2.738;-2.728;;;;;
06/01/2022;12:45:00 am;989.129;950.518;970.249;06/01/2022;12:45:00 am;46.303;46.303;46.303;06/01/2022;12:45:00 am;1037.791;1003.437;1020.427;06/01/2022;12:45:00 am;59.627;48.398;53.219;06/01/2022;12:45:00 am;-2.725;-2.743;-2.733;;;;;
