date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
04/01/2023;12:00:00 am;935.188;866.340;905.150;04/01/2023;12:00:00 am;96.042;96.042;96.042;04/01/2023;12:00:00 am;976.267;942.269;957.906;04/01/2023;12:00:00 am;101.312;23.508;58.296;04/01/2023;12:00:00 am;-2.826;-2.894;-2.857;04/01/2023;12:00:00 am;46.000;46.000;46.000
04/01/2023;12:05:00 am;938.842;871.050;910.600;04/01/2023;12:05:00 am;48.506;48.506;48.506;04/01/2023;12:05:00 am;984.582;941.231;968.174;04/01/2023;12:05:00 am;110.386;44.796;63.081;04/01/2023;12:05:00 am;-2.838;-2.900;-2.865;04/01/2023;12:05:00 am;46.000;46.000;46.000
04/01/2023;12:10:00 am;928.036;876.921;900.520;04/01/2023;12:10:00 am;31.129;31.129;31.129;04/01/2023;12:10:00 am;971.961;916.879;946.848;04/01/2023;12:10:00 am;72.955;36.917;52.018;04/01/2023;12:10:00 am;-2.737;-2.909;-2.810;04/01/2023;12:10:00 am;46.000;46.000;46.000
04/01/2023;12:15:00 am;963.392;912.892;935.013;04/01/2023;12:15:00 am;39.440;39.440;39.440;04/01/2023;12:15:00 am;968.108;931.870;949.489;04/01/2023;12:15:00 am;44.633;1.037;19.827;04/01/2023;12:15:00 am;-2.722;-2.749;-2.732;04/01/2023;12:15:00 am;46.000;46.000;46.000
04/01/2023;12:20:00 am;952.479;901.766;925.763;04/01/2023;12:20:00 am;-1.212;-1.212;-1.212;04/01/2023;12:20:00 am;954.396;911.900;934.723;04/01/2023;12:20:00 am;31.644;4.126;14.524;04/01/2023;12:20:00 am;-2.719;-2.750;-2.736;04/01/2023;12:20:00 am;46.000;46.000;46.000
04/01/2023;12:25:00 am;934.318;869.104;909.151;04/01/2023;12:25:00 am;0.309;0.309;0.309;04/01/2023;12:25:00 am;967.449;919.255;943.456;04/01/2023;12:25:00 am;94.072;5.374;39.534;04/01/2023;12:25:00 am;-2.717;-2.745;-2.730;04/01/2023;12:25:00 am;46.000;46.000;46.000
04/01/2023;12:30:00 am;926.785;863.865;903.146;04/01/2023;12:30:00 am;27.917;27.917;27.917;04/01/2023;12:30:00 am;978.538;943.615;959.806;04/01/2023;12:30:00 am;111.761;33.440;62.065;04/01/2023;12:30:00 am;-2.713;-2.734;-2.726;04/01/2023;12:30:00 am;46.000;46.000;46.000
04/01/2023;12:35:00 am;910.842;848.213;883.350;04/01/2023;12:35:00 am;55.588;55.588;55.588;04/01/2023;12:35:00 am;934.140;899.012;917.747;04/01/2023;12:35:00 am;61.878;18.988;39.968;04/01/2023;12:35:00 am;-2.722;-2.742;-2.736;04/01/2023;12:35:00 am;46.000;46.000;46.000
04/01/2023;12:40:00 am;894.903;829.225;859.666;04/01/2023;12:40:00 am;26.829;26.829;26.829;04/01/2023;12:40:00 am;973.879;908.135;926.765;04/01/2023;12:40:00 am;150.038;24.164;72.421;04/01/2023;12:40:00 am;-2.727;-2.747;-2.738;04/01/2023;12:40:00 am;46.000;46.000;46.000
04/01/2023;12:45:00 am;889.546;812.582;855.786;04/01/2023;12:45:00 am;95.524;95.524;95.524;04/01/2023;12:45:00 am;968.153;918.018;938.677;04/01/2023;12:45:00 am;138.319;46.511;88.232;04/01/2023;12:45:00 am;-2.714;-2.734;-2.724;04/01/2023;12:45:00 am;46.000;46.000;46.000
04/01/2023;12:50:00 am;943.762;877.574;915.524;04/01/2023;12:50:00 am;24.138;24.138;24.138;04/01/2023;12:50:00 am;965.501;909.758;938.281;04/01/2023;12:50:00 am;49.020;15.883;27.953;04/01/2023;12:50:00 am;-1.346;-2.734;-2.585;04/01/2023;12:50:00 am;46.000;46.000;46.000
04/01/2023;12:55:00 am;926.219;886.338;903.479;04/01/2023;12:55:00 am;14.482;14.482;14.482;04/01/2023;12:55:00 am;950.978;904.862;921.331;04/01/2023;12:55:00 am;59.967;4.378;23.412;04/01/2023;12:55:00 am;-2.696;-2.720;-2.712;04/01/2023;12:55:00 am;46.000;46.000;46.000
04/01/2023;1:00:00 am;893.445;863.722;876.931;04/01/2023;1:00:00 am;41.508;41.508;41.508;04/01/2023;1:00:00 am;933.581;902.010;916.806;04/01/2023;1:00:00 am;57.356;29.258;45.633;04/01/2023;1:00:00 am;-2.713;-2.737;-2.723;04/01/2023;1:00:00 am;46.000;46.000;46.000
