date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
10/01/2023;12:00:00 am;1039.504;1039.504;1039.504;10/01/2023;12:00:00 am;452.247;452.247;452.247;10/01/2023;12:00:00 am;1452.058;1452.058;1452.058;10/01/2023;12:00:00 am;416.426;416.426;416.426;10/01/2023;12:00:00 am;-2.783;-2.783;-2.783;10/01/2023;12:00:00 am;51.000;51.000;51.000
10/01/2023;12:05:00 am;933.182;933.182;933.182;10/01/2023;12:05:00 am;412.549;412.549;412.549;10/01/2023;12:05:00 am;1501.277;1501.277;1501.277;10/01/2023;12:05:00 am;571.981;571.981;571.981;10/01/2023;12:05:00 am;-2.789;-2.789;-2.789;10/01/2023;12:05:00 am;51.000;51.000;51.000
10/01/2023;12:10:00 am;1084.642;1084.642;1084.642;10/01/2023;12:10:00 am;568.094;568.094;568.094;10/01/2023;12:10:00 am;1455.387;1455.387;1455.387;10/01/2023;12:10:00 am;374.609;374.609;374.609;10/01/2023;12:10:00 am;-2.768;-2.768;-2.768;10/01/2023;12:10:00 am;51.000;51.000;51.000
10/01/2023;12:15:00 am;1134.356;1134.356;1134.356;10/01/2023;12:15:00 am;371.096;371.096;371.096;10/01/2023;12:15:00 am;1448.954;1448.954;1448.954;10/01/2023;12:15:00 am;318.458;318.458;318.458;10/01/2023;12:15:00 am;-2.766;-2.766;-2.766;10/01/2023;12:15:00 am;51.000;51.000;51.000
10/01/2023;12:20:00 am;1286.741;1286.741;1286.741;10/01/2023;12:20:00 am;314.616;314.616;314.616;10/01/2023;12:20:00 am;1453.935;1453.935;1453.935;10/01/2023;12:20:00 am;171.067;171.067;171.067;10/01/2023;12:20:00 am;-2.779;-2.779;-2.779;10/01/2023;12:20:00 am;51.000;51.000;51.000
10/01/2023;12:25:00 am;1117.942;1117.942;1117.942;10/01/2023;12:25:00 am;167.202;167.202;167.202;10/01/2023;12:25:00 am;1452.282;1452.282;1452.282;10/01/2023;12:25:00 am;338.206;338.206;338.206;10/01/2023;12:25:00 am;-2.770;-2.770;-2.770;10/01/2023;12:25:00 am;51.000;51.000;51.000
10/01/2023;12:30:00 am;1052.245;1052.245;1052.245;10/01/2023;12:30:00 am;334.341;334.341;334.341;10/01/2023;12:30:00 am;1420.111;1420.111;1420.111;10/01/2023;12:30:00 am;384.734;384.734;384.734;10/01/2023;12:30:00 am;-2.812;-2.812;-2.812;10/01/2023;12:30:00 am;51.000;51.000;51.000
10/01/2023;12:35:00 am;1010.187;1010.187;1010.187;10/01/2023;12:35:00 am;380.847;380.847;380.847;10/01/2023;12:35:00 am;1414.182;1414.182;1414.182;10/01/2023;12:35:00 am;407.885;407.885;407.885;10/01/2023;12:35:00 am;-2.804;-2.804;-2.804;10/01/2023;12:35:00 am;51.000;51.000;51.000
10/01/2023;12:40:00 am;1139.561;1139.561;1139.561;10/01/2023;12:40:00 am;403.996;403.996;403.996;10/01/2023;12:40:00 am;1446.098;1446.098;1446.098;10/01/2023;12:40:00 am;310.671;310.671;310.671;10/01/2023;12:40:00 am;-2.797;-2.797;-2.797;10/01/2023;12:40:00 am;51.000;51.000;51.000
10/01/2023;12:45:00 am;1075.073;1075.073;1075.073;10/01/2023;12:45:00 am;306.537;306.537;306.537;10/01/2023;12:45:00 am;1370.416;1370.416;1370.416;10/01/2023;12:45:00 am;299.227;299.227;299.227;10/01/2023;12:45:00 am;-2.803;-2.803;-2.803;10/01/2023;12:45:00 am;51.000;51.000;51.000
10/01/2023;12:50:00 am;1018.233;1018.233;1018.233;10/01/2023;12:50:00 am;295.342;295.342;295.342;10/01/2023;12:50:00 am;1362.925;1362.925;1362.925;10/01/2023;12:50:00 am;348.623;348.623;348.623;10/01/2023;12:50:00 am;-2.829;-2.829;-2.829;10/01/2023;12:50:00 am;51.000;51.000;51.000
10/01/2023;12:55:00 am;988.100;988.100;988.100;10/01/2023;12:55:00 am;344.694;344.694;344.694;10/01/2023;12:55:00 am;1419.507;1419.507;1419.507;10/01/2023;12:55:00 am;429.380;429.380;429.380;10/01/2023;12:55:00 am;-2.858;-2.858;-2.858;10/01/2023;12:55:00 am;51.000;51.000;51.000
10/01/2023;1:00:00 am;1280.536;1280.536;1280.536;10/01/2023;1:00:00 am;425.421;425.421;425.421;10/01/2023;1:00:00 am;1453.514;1453.514;1453.514;10/01/2023;1:00:00 am;176.915;176.915;176.915;10/01/2023;1:00:00 am;-2.844;-2.844;-2.844;10/01/2023;1:00:00 am;51.000;51.000;51.000
10/01/2023;1:05:00 am;1161.717;1161.717;1161.717;10/01/2023;1:05:00 am;172.978;172.978;172.978;10/01/2023;1:05:00 am;1384.253;1384.253;1384.253;10/01/2023;1:05:00 am;226.506;226.506;226.506;10/01/2023;1:05:00 am;-2.868;-2.868;-2.868;10/01/2023;1:05:00 am;51.000;51.000;51.000
10/01/2023;1:10:00 am;1203.549;1203.549;1203.549;10/01/2023;1:10:00 am;222.535;222.535;222.535;10/01/2023;1:10:00 am;1423.968;1423.968;1423.968;10/01/2023;1:10:00 am;224.408;224.408;224.408;10/01/2023;1:10:00 am;-2.892;-2.892;-2.892;10/01/2023;1:10:00 am;51.000;51.000;51.000
10/01/2023;1:15:00 am;1219.096;1219.096;1219.096;10/01/2023;1:15:00 am;220.429;220.429;220.429;10/01/2023;1:15:00 am;1456.971;1456.971;1456.971;10/01/2023;1:15:00 am;241.871;241.871;241.871;10/01/2023;1:15:00 am;-2.908;-2.908;-2.908;10/01/2023;1:15:00 am;51.000;51.000;51.000
10/01/2023;1:20:00 am;1267.313;1267.313;1267.313;10/01/2023;1:20:00 am;237.875;237.875;237.875;10/01/2023;1:20:00 am;1405.333;1405.333;1405.333;10/01/2023;1:20:00 am;142.023;142.023;142.023;10/01/2023;1:20:00 am;-2.914;-2.914;-2.914;10/01/2023;1:20:00 am;51.000;51.000;51.000
10/01/2023;1:25:00 am;1223.129;1223.129;1223.129;10/01/2023;1:25:00 am;138.814;138.814;138.814;10/01/2023;1:25:00 am;1432.709;1432.709;1432.709;10/01/2023;1:25:00 am;213.625;213.625;213.625;10/01/2023;1:25:00 am;-2.930;-2.930;-2.930;10/01/2023;1:25:00 am;51.000;51.000;51.000
10/01/2023;1:30:00 am;1234.646;1234.646;1234.646;10/01/2023;1:30:00 am;209.580;209.580;209.580;10/01/2023;1:30:00 am;1388.737;1388.737;1388.737;10/01/2023;1:30:00 am;158.108;158.108;158.108;10/01/2023;1:30:00 am;-2.899;-2.899;-2.899;10/01/2023;1:30:00 am;51.000;51.000;51.000
10/01/2023;1:35:00 am;1219.105;1219.105;1219.105;10/01/2023;1:35:00 am;154.095;154.095;154.095;10/01/2023;1:35:00 am;1431.950;1431.950;1431.950;10/01/2023;1:35:00 am;216.836;216.836;216.836;10/01/2023;1:35:00 am;-2.892;-2.892;-2.892;10/01/2023;1:35:00 am;51.000;51.000;51.000
10/01/2023;1:40:00 am;1274.998;1274.998;1274.998;10/01/2023;1:40:00 am;212.845;212.845;212.845;10/01/2023;1:40:00 am;1439.121;1439.121;1439.121;10/01/2023;1:40:00 am;168.136;168.136;168.136;10/01/2023;1:40:00 am;-2.915;-2.915;-2.915;10/01/2023;1:40:00 am;51.000;51.000;51.000
10/01/2023;1:45:00 am;1209.560;1209.560;1209.560;10/01/2023;1:45:00 am;164.123;164.123;164.123;10/01/2023;1:45:00 am;1367.448;1367.448;1367.448;10/01/2023;1:45:00 am;162.448;162.448;162.448;10/01/2023;1:45:00 am;-2.927;-2.927;-2.927;10/01/2023;1:45:00 am;51.000;51.000;51.000
10/01/2023;1:50:00 am;1248.342;1248.342;1248.342;10/01/2023;1:50:00 am;157.567;157.567;157.567;10/01/2023;1:50:00 am;1357.021;1357.021;1357.021;10/01/2023;1:50:00 am;112.741;112.741;112.741;10/01/2023;1:50:00 am;-2.948;-2.948;-2.948;10/01/2023;1:50:00 am;51.000;51.000;51.000
10/01/2023;1:55:00 am;1282.801;1282.801;1282.801;10/01/2023;1:55:00 am;108.680;108.680;108.680;10/01/2023;1:55:00 am;1405.728;1405.728;1405.728;10/01/2023;1:55:00 am;126.991;126.991;126.991;10/01/2023;1:55:00 am;-2.961;-2.961;-2.961;10/01/2023;1:55:00 am;51.000;51.000;51.000
10/01/2023;2:00:00 am;1299.758;1299.758;1299.758;10/01/2023;2:00:00 am;122.923;122.923;122.923;10/01/2023;2:00:00 am;1406.588;1406.588;1406.588;10/01/2023;2:00:00 am;110.691;110.691;110.691;10/01/2023;2:00:00 am;-2.969;-2.969;-2.969;10/01/2023;2:00:00 am;51.000;51.000;51.000
10/01/2023;2:05:00 am;1275.156;1275.156;1275.156;10/01/2023;2:05:00 am;106.848;106.848;106.848;10/01/2023;2:05:00 am;1377.002;1377.002;1377.002;10/01/2023;2:05:00 am;105.948;105.948;105.948;10/01/2023;2:05:00 am;-2.984;-2.984;-2.984;10/01/2023;2:05:00 am;51.000;51.000;51.000
10/01/2023;2:10:00 am;1234.458;1234.458;1234.458;10/01/2023;2:10:00 am;101.845;101.845;101.845;10/01/2023;2:10:00 am;1344.171;1344.171;1344.171;10/01/2023;2:10:00 am;113.812;113.812;113.812;10/01/2023;2:10:00 am;-2.997;-2.997;-2.997;10/01/2023;2:10:00 am;51.000;51.000;51.000
10/01/2023;2:15:00 am;1245.799;1245.799;1245.799;10/01/2023;2:15:00 am;109.715;109.715;109.715;10/01/2023;2:15:00 am;1338.153;1338.153;1338.153;10/01/2023;2:15:00 am;97.036;97.036;97.036;10/01/2023;2:15:00 am;-2.802;-2.802;-2.802;10/01/2023;2:15:00 am;51.000;51.000;51.000
10/01/2023;2:20:00 am;1247.116;1247.116;1247.116;10/01/2023;2:20:00 am;91.618;91.618;91.618;10/01/2023;2:20:00 am;1378.529;1378.529;1378.529;10/01/2023;2:20:00 am;135.295;135.295;135.295;10/01/2023;2:20:00 am;-2.803;-2.803;-2.803;10/01/2023;2:20:00 am;51.000;51.000;51.000
10/01/2023;2:25:00 am;1217.568;1217.568;1217.568;10/01/2023;2:25:00 am;131.413;131.413;131.413;10/01/2023;2:25:00 am;1345.900;1345.900;1345.900;10/01/2023;2:25:00 am;132.235;132.235;132.235;10/01/2023;2:25:00 am;-2.822;-2.822;-2.822;10/01/2023;2:25:00 am;51.000;51.000;51.000
10/01/2023;2:30:00 am;1243.144;1243.144;1243.144;10/01/2023;2:30:00 am;128.332;128.332;128.332;10/01/2023;2:30:00 am;1367.397;1367.397;1367.397;10/01/2023;2:30:00 am;128.147;128.147;128.147;10/01/2023;2:30:00 am;-2.812;-2.812;-2.812;10/01/2023;2:30:00 am;51.000;51.000;51.000
10/01/2023;2:35:00 am;1210.639;1210.639;1210.639;10/01/2023;2:35:00 am;125.235;125.235;125.235;10/01/2023;2:35:00 am;1344.471;1344.471;1344.471;10/01/2023;2:35:00 am;137.751;137.751;137.751;10/01/2023;2:35:00 am;-2.833;-2.833;-2.833;10/01/2023;2:35:00 am;51.000;51.000;51.000
