date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
07/01/2023;12:00:00 am;833.102;833.102;833.102;07/01/2023;12:00:00 am;67.429;67.429;67.429;07/01/2023;12:00:00 am;1003.347;1003.347;1003.347;07/01/2023;12:00:00 am;174.247;174.247;174.247;07/01/2023;12:00:00 am;-2.824;-2.824;-2.824;07/01/2023;12:00:00 am;55.000;55.000;55.000
07/01/2023;12:05:00 am;760.243;760.243;760.243;07/01/2023;12:05:00 am;170.245;170.245;170.245;07/01/2023;12:05:00 am;1045.651;1045.651;1045.651;07/01/2023;12:05:00 am;289.433;289.433;289.433;07/01/2023;12:05:00 am;-2.832;-2.832;-2.832;07/01/2023;12:05:00 am;55.000;55.000;55.000
07/01/2023;12:10:00 am;817.444;817.444;817.444;07/01/2023;12:10:00 am;285.409;285.409;285.409;07/01/2023;12:10:00 am;1014.109;1014.109;1014.109;07/01/2023;12:10:00 am;200.648;200.648;200.648;07/01/2023;12:10:00 am;-2.792;-2.792;-2.792;07/01/2023;12:10:00 am;55.000;55.000;55.000
07/01/2023;12:15:00 am;849.855;849.855;849.855;07/01/2023;12:15:00 am;196.666;196.666;196.666;07/01/2023;12:15:00 am;1002.333;1002.333;1002.333;07/01/2023;12:15:00 am;156.475;156.475;156.475;07/01/2023;12:15:00 am;-2.795;-2.795;-2.795;07/01/2023;12:15:00 am;55.000;55.000;55.000
07/01/2023;12:20:00 am;924.786;924.786;924.786;07/01/2023;12:20:00 am;152.478;152.478;152.478;07/01/2023;12:20:00 am;985.162;985.162;985.162;07/01/2023;12:20:00 am;64.372;64.372;64.372;07/01/2023;12:20:00 am;-2.818;-2.818;-2.818;07/01/2023;12:20:00 am;55.000;55.000;55.000
07/01/2023;12:25:00 am;950.504;950.504;950.504;07/01/2023;12:25:00 am;60.376;60.376;60.376;07/01/2023;12:25:00 am;954.436;954.436;954.436;07/01/2023;12:25:00 am;7.611;7.611;7.611;07/01/2023;12:25:00 am;-2.813;-2.813;-2.813;07/01/2023;12:25:00 am;55.000;55.000;55.000
07/01/2023;12:30:00 am;824.172;824.172;824.172;07/01/2023;12:30:00 am;4.168;4.168;4.168;07/01/2023;12:30:00 am;1011.674;1011.674;1011.674;07/01/2023;12:30:00 am;191.477;191.477;191.477;07/01/2023;12:30:00 am;-2.790;-2.790;-2.790;07/01/2023;12:30:00 am;55.000;55.000;55.000
07/01/2023;12:35:00 am;898.561;898.561;898.561;07/01/2023;12:35:00 am;187.502;187.502;187.502;07/01/2023;12:35:00 am;981.467;981.467;981.467;07/01/2023;12:35:00 am;86.887;86.887;86.887;07/01/2023;12:35:00 am;-2.790;-2.790;-2.790;07/01/2023;12:35:00 am;55.000;55.000;55.000
07/01/2023;12:40:00 am;846.754;846.754;846.754;07/01/2023;12:40:00 am;82.906;82.906;82.906;07/01/2023;12:40:00 am;998.811;998.811;998.811;07/01/2023;12:40:00 am;156.028;156.028;156.028;07/01/2023;12:40:00 am;-2.785;-2.785;-2.785;07/01/2023;12:40:00 am;55.000;55.000;55.000
07/01/2023;12:45:00 am;798.646;798.646;798.646;07/01/2023;12:45:00 am;152.056;152.056;152.056;07/01/2023;12:45:00 am;995.537;995.537;995.537;07/01/2023;12:45:00 am;200.896;200.896;200.896;07/01/2023;12:45:00 am;-2.817;-2.817;-2.817;07/01/2023;12:45:00 am;55.000;55.000;55.000
07/01/2023;12:50:00 am;805.492;805.492;805.492;07/01/2023;12:50:00 am;196.890;196.890;196.890;07/01/2023;12:50:00 am;1002.316;1002.316;1002.316;07/01/2023;12:50:00 am;200.849;200.849;200.849;07/01/2023;12:50:00 am;-2.831;-2.831;-2.831;07/01/2023;12:50:00 am;55.000;55.000;55.000
07/01/2023;12:55:00 am;821.193;821.193;821.193;07/01/2023;12:55:00 am;196.838;196.838;196.838;07/01/2023;12:55:00 am;990.058;990.058;990.058;07/01/2023;12:55:00 am;172.877;172.877;172.877;07/01/2023;12:55:00 am;-2.833;-2.833;-2.833;07/01/2023;12:55:00 am;55.000;55.000;55.000
07/01/2023;1:00:00 am;686.053;686.053;686.053;07/01/2023;1:00:00 am;168.866;168.866;168.866;07/01/2023;1:00:00 am;1034.039;1034.039;1034.039;07/01/2023;1:00:00 am;351.988;351.988;351.988;07/01/2023;1:00:00 am;-2.820;-2.820;-2.820;07/01/2023;1:00:00 am;55.000;55.000;55.000
07/01/2023;1:05:00 am;835.607;835.607;835.607;07/01/2023;1:05:00 am;347.986;347.986;347.986;07/01/2023;1:05:00 am;998.401;998.401;998.401;07/01/2023;1:05:00 am;166.784;166.784;166.784;07/01/2023;1:05:00 am;-2.814;-2.814;-2.814;07/01/2023;1:05:00 am;55.000;55.000;55.000
07/01/2023;1:10:00 am;771.956;771.956;771.956;07/01/2023;1:10:00 am;162.794;162.794;162.794;07/01/2023;1:10:00 am;997.898;997.898;997.898;07/01/2023;1:10:00 am;229.942;229.942;229.942;07/01/2023;1:10:00 am;-2.814;-2.814;-2.814;07/01/2023;1:10:00 am;55.000;55.000;55.000
07/01/2023;1:15:00 am;807.853;807.853;807.853;07/01/2023;1:15:00 am;225.942;225.942;225.942;07/01/2023;1:15:00 am;1033.145;1033.145;1033.145;07/01/2023;1:15:00 am;229.271;229.271;229.271;07/01/2023;1:15:00 am;-2.806;-2.806;-2.806;07/01/2023;1:15:00 am;55.000;55.000;55.000
07/01/2023;1:20:00 am;815.492;815.492;815.492;07/01/2023;1:20:00 am;225.291;225.291;225.291;07/01/2023;1:20:00 am;974.018;974.018;974.018;07/01/2023;1:20:00 am;162.534;162.534;162.534;07/01/2023;1:20:00 am;-2.814;-2.814;-2.814;07/01/2023;1:20:00 am;55.000;55.000;55.000
07/01/2023;1:25:00 am;919.732;919.732;919.732;07/01/2023;1:25:00 am;158.526;158.526;158.526;07/01/2023;1:25:00 am;957.138;957.138;957.138;07/01/2023;1:25:00 am;41.393;41.393;41.393;07/01/2023;1:25:00 am;-2.806;-2.806;-2.806;07/01/2023;1:25:00 am;55.000;55.000;55.000
07/01/2023;1:30:00 am;820.207;820.207;820.207;07/01/2023;1:30:00 am;37.406;37.406;37.406;07/01/2023;1:30:00 am;998.529;998.529;998.529;07/01/2023;1:30:00 am;182.311;182.311;182.311;07/01/2023;1:30:00 am;-2.814;-2.814;-2.814;07/01/2023;1:30:00 am;55.000;55.000;55.000
07/01/2023;1:35:00 am;905.174;905.174;905.174;07/01/2023;1:35:00 am;178.322;178.322;178.322;07/01/2023;1:35:00 am;969.947;969.947;969.947;07/01/2023;1:35:00 am;68.787;68.787;68.787;07/01/2023;1:35:00 am;-2.826;-2.826;-2.826;07/01/2023;1:35:00 am;55.000;55.000;55.000
07/01/2023;1:40:00 am;787.820;787.820;787.820;07/01/2023;1:40:00 am;64.773;64.773;64.773;07/01/2023;1:40:00 am;990.204;990.204;990.204;07/01/2023;1:40:00 am;206.610;206.610;206.610;07/01/2023;1:40:00 am;-2.836;-2.836;-2.836;07/01/2023;1:40:00 am;55.000;55.000;55.000
07/01/2023;1:45:00 am;803.800;803.800;803.800;07/01/2023;1:45:00 am;202.384;202.384;202.384;07/01/2023;1:45:00 am;1004.847;1004.847;1004.847;07/01/2023;1:45:00 am;205.074;205.074;205.074;07/01/2023;1:45:00 am;-2.834;-2.834;-2.834;07/01/2023;1:45:00 am;55.000;55.000;55.000
07/01/2023;1:50:00 am;755.177;755.177;755.177;07/01/2023;1:50:00 am;201.046;201.046;201.046;07/01/2023;1:50:00 am;995.470;995.470;995.470;07/01/2023;1:50:00 am;244.286;244.286;244.286;07/01/2023;1:50:00 am;-2.807;-2.807;-2.807;07/01/2023;1:50:00 am;55.000;55.000;55.000
07/01/2023;1:55:00 am;756.126;756.126;756.126;07/01/2023;1:55:00 am;240.292;240.292;240.292;07/01/2023;1:55:00 am;1036.365;1036.365;1036.365;07/01/2023;1:55:00 am;284.305;284.305;284.305;07/01/2023;1:55:00 am;-2.876;-2.876;-2.876;07/01/2023;1:55:00 am;55.000;55.000;55.000
07/01/2023;2:00:00 am;763.272;763.272;763.272;07/01/2023;2:00:00 am;280.239;280.239;280.239;07/01/2023;2:00:00 am;985.707;985.707;985.707;07/01/2023;2:00:00 am;226.499;226.499;226.499;07/01/2023;2:00:00 am;-2.881;-2.881;-2.881;07/01/2023;2:00:00 am;55.000;55.000;55.000
07/01/2023;2:05:00 am;776.060;776.060;776.060;07/01/2023;2:05:00 am;222.434;222.434;222.434;07/01/2023;2:05:00 am;979.988;979.988;979.988;07/01/2023;2:05:00 am;207.296;207.296;207.296;07/01/2023;2:05:00 am;-2.886;-2.886;-2.886;07/01/2023;2:05:00 am;55.000;55.000;55.000
07/01/2023;2:10:00 am;806.797;806.797;806.797;07/01/2023;2:10:00 am;203.928;203.928;203.928;07/01/2023;2:10:00 am;1010.207;1010.207;1010.207;07/01/2023;2:10:00 am;207.530;207.530;207.530;07/01/2023;2:10:00 am;-2.901;-2.901;-2.901;07/01/2023;2:10:00 am;55.000;55.000;55.000
07/01/2023;2:15:00 am;795.835;795.835;795.835;07/01/2023;2:15:00 am;203.410;203.410;203.410;07/01/2023;2:15:00 am;1012.642;1012.642;1012.642;07/01/2023;2:15:00 am;220.883;220.883;220.883;07/01/2023;2:15:00 am;-2.872;-2.872;-2.872;07/01/2023;2:15:00 am;55.000;55.000;55.000
07/01/2023;2:20:00 am;817.004;817.004;817.004;07/01/2023;2:20:00 am;216.807;216.807;216.807;07/01/2023;2:20:00 am;1010.375;1010.375;1010.375;07/01/2023;2:20:00 am;197.435;197.435;197.435;07/01/2023;2:20:00 am;-2.870;-2.870;-2.870;07/01/2023;2:20:00 am;55.000;55.000;55.000
07/01/2023;2:25:00 am;826.471;826.471;826.471;07/01/2023;2:25:00 am;193.371;193.371;193.371;07/01/2023;2:25:00 am;984.788;984.788;984.788;07/01/2023;2:25:00 am;162.370;162.370;162.370;07/01/2023;2:25:00 am;-2.859;-2.859;-2.859;07/01/2023;2:25:00 am;55.000;55.000;55.000
07/01/2023;2:30:00 am;831.428;831.428;831.428;07/01/2023;2:30:00 am;157.620;157.620;157.620;07/01/2023;2:30:00 am;987.060;987.060;987.060;07/01/2023;2:30:00 am;159.671;159.671;159.671;07/01/2023;2:30:00 am;-2.860;-2.860;-2.860;07/01/2023;2:30:00 am;55.000;55.000;55.000
