date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
01/01/2023;12:00:00 am;1039.496;746.218;875.336;01/01/2023;12:00:00 am;413.150;413.150;413.150;01/01/2023;12:00:00 am;1317.331;1241.010;1285.740;01/01/2023;12:00:00 am;559.785;272.566;415.932;01/01/2023;12:00:00 am;-2.922;-2.963;-2.941;;;;;
01/01/2023;12:05:00 am;1004.859;359.455;748.833;01/01/2023;12:05:00 am;328.839;328.839;328.839;01/01/2023;12:05:00 am;1333.698;1298.926;1317.487;01/01/2023;12:05:00 am;943.749;334.374;573.029;01/01/2023;12:05:00 am;-2.917;-2.976;-2.946;;;;;
01/01/2023;12:10:00 am;961.729;439.878;714.331;01/01/2023;12:10:00 am;781.084;781.084;781.084;01/01/2023;12:10:00 am;1340.610;1274.181;1319.056;01/01/2023;12:10:00 am;874.558;378.266;612.280;01/01/2023;12:10:00 am;-2.920;-2.967;-2.940;;;;;
01/01/2023;12:15:00 am;911.739;285.630;690.259;01/01/2023;12:15:00 am;538.681;538.681;538.681;01/01/2023;12:15:00 am;1363.154;1303.074;1338.842;01/01/2023;12:15:00 am;1083.130;448.093;652.990;01/01/2023;12:15:00 am;-2.924;-2.973;-2.945;;;;;
01/01/2023;12:20:00 am;724.495;378.166;521.376;01/01/2023;12:20:00 am;920.448;920.448;920.448;01/01/2023;12:20:00 am;1363.524;1297.212;1329.313;01/01/2023;12:20:00 am;963.990;636.889;813.526;01/01/2023;12:20:00 am;-2.942;-2.966;-2.955;;;;;
01/01/2023;12:25:00 am;954.480;317.555;703.599;01/01/2023;12:25:00 am;712.751;712.751;712.751;01/01/2023;12:25:00 am;1381.159;1299.537;1338.366;01/01/2023;12:25:00 am;1006.869;390.215;643.773;01/01/2023;12:25:00 am;-2.931;-2.986;-2.952;;;;;
01/01/2023;12:30:00 am;878.106;139.317;599.814;01/01/2023;12:30:00 am;596.502;596.502;596.502;01/01/2023;12:30:00 am;1338.423;1293.495;1314.074;01/01/2023;12:30:00 am;1172.724;452.162;725.184;01/01/2023;12:30:00 am;-2.914;-2.973;-2.940;;;;;
01/01/2023;12:35:00 am;916.829;282.291;607.336;01/01/2023;12:35:00 am;642.616;642.616;642.616;01/01/2023;12:35:00 am;1325.117;1283.810;1306.868;01/01/2023;12:35:00 am;1028.370;407.783;710.330;01/01/2023;12:35:00 am;-2.901;-2.948;-2.924;;;;;
01/01/2023;12:40:00 am;903.167;195.248;490.379;01/01/2023;12:40:00 am;415.084;415.084;415.084;01/01/2023;12:40:00 am;1354.880;1294.327;1326.768;01/01/2023;12:40:00 am;1153.217;425.838;848.303;01/01/2023;12:40:00 am;-2.893;-2.935;-2.916;;;;;
01/01/2023;12:45:00 am;1029.799;403.603;722.562;01/01/2023;12:45:00 am;614.344;614.344;614.344;01/01/2023;12:45:00 am;1337.844;1305.328;1324.645;01/01/2023;12:45:00 am;945.019;307.280;614.431;01/01/2023;12:45:00 am;-2.880;-2.922;-2.904;;;;;
