date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
11/01/2022;12:00:00 am;1606.636;1339.195;1373.801;11/01/2022;12:00:00 am;47.311;47.311;47.311;11/01/2022;12:00:00 am;1648.552;1378.938;1419.916;11/01/2022;12:00:00 am;72.043;48.164;57.553;11/01/2022;12:00:00 am;-2.742;-2.785;-2.762;;;;;
11/01/2022;12:05:00 am;1625.870;1316.553;1444.081;11/01/2022;12:05:00 am;63.199;63.199;63.199;11/01/2022;12:05:00 am;1673.719;1361.106;1497.503;11/01/2022;12:05:00 am;75.935;51.683;64.890;11/01/2022;12:05:00 am;-2.717;-2.783;-2.757;;;;;
11/01/2022;12:10:00 am;1597.490;1317.663;1419.848;11/01/2022;12:10:00 am;57.187;57.187;57.187;11/01/2022;12:10:00 am;1658.931;1407.699;1491.301;11/01/2022;12:10:00 am;112.969;68.007;82.873;11/01/2022;12:10:00 am;-2.728;-2.766;-2.747;;;;;
11/01/2022;12:15:00 am;1630.983;1331.217;1409.647;11/01/2022;12:15:00 am;82.125;82.125;82.125;11/01/2022;12:15:00 am;1711.293;1395.114;1468.263;11/01/2022;12:15:00 am;97.327;46.579;73.541;11/01/2022;12:15:00 am;-2.738;-2.763;-2.755;;;;;
11/01/2022;12:20:00 am;1645.103;1288.917;1407.989;11/01/2022;12:20:00 am;84.305;84.305;84.305;11/01/2022;12:20:00 am;1680.679;1375.590;1462.827;11/01/2022;12:20:00 am;102.421;42.165;70.727;11/01/2022;12:20:00 am;-2.735;-2.778;-2.757;;;;;
11/01/2022;12:25:00 am;1609.636;1309.703;1376.346;11/01/2022;12:25:00 am;53.576;53.576;53.576;11/01/2022;12:25:00 am;1647.260;1373.617;1416.483;11/01/2022;12:25:00 am;82.260;27.966;55.839;11/01/2022;12:25:00 am;-2.737;-2.778;-2.762;;;;;
11/01/2022;12:30:00 am;1609.775;1298.272;1416.676;11/01/2022;12:30:00 am;38.763;38.763;38.763;11/01/2022;12:30:00 am;1648.470;1367.760;1464.653;11/01/2022;12:30:00 am;84.987;36.847;62.742;11/01/2022;12:30:00 am;-2.721;-2.760;-2.735;;;;;
11/01/2022;12:35:00 am;1616.598;1264.034;1429.251;11/01/2022;12:35:00 am;37.341;37.341;37.341;11/01/2022;12:35:00 am;1664.834;1370.463;1488.967;11/01/2022;12:35:00 am;117.188;51.786;73.713;11/01/2022;12:35:00 am;-2.708;-2.755;-2.733;;;;;
11/01/2022;12:40:00 am;1617.366;1313.896;1403.415;11/01/2022;12:40:00 am;71.283;71.283;71.283;11/01/2022;12:40:00 am;1667.783;1381.903;1449.740;11/01/2022;12:40:00 am;85.415;38.294;60.656;11/01/2022;12:40:00 am;-2.710;-2.759;-2.736;;;;;
11/01/2022;12:45:00 am;1639.633;1303.146;1429.887;11/01/2022;12:45:00 am;26.437;26.437;26.437;11/01/2022;12:45:00 am;1676.931;1338.768;1455.727;11/01/2022;12:45:00 am;51.597;27.212;40.057;11/01/2022;12:45:00 am;-2.720;-2.761;-2.744;;;;;
