date0;time0;power-ss13-max;power-ss13-min;power-ss13-ave;date1;time1;power-gen-max;power-gen-min;power-gen-ave;date2;time2;power-con-max;power-con-min;power-con-ave;date3;time3;power-gen-wt-max;power-gen-wt-min;power-gen-wt-ave;date4;time4;power-gen-pv-max;power-gen-pv-min;power-gen-pv-ave;date5;time5;storage-charge-max;storage-charge-min;storage-charge-ave
09/01/2023;12:00:00 am;823.424;823.424;823.424;09/01/2023;12:00:00 am;-3.950;-3.950;-3.950;09/01/2023;12:00:00 am;816.661;816.661;816.661;09/01/2023;12:00:00 am;-2.801;-2.801;-2.801;09/01/2023;12:00:00 am;-2.819;-2.819;-2.819;09/01/2023;12:00:00 am;55.000;55.000;55.000
09/01/2023;12:05:00 am;865.514;865.514;865.514;09/01/2023;12:05:00 am;-6.763;-6.763;-6.763;09/01/2023;12:05:00 am;856.883;856.883;856.883;09/01/2023;12:05:00 am;-4.530;-4.530;-4.530;09/01/2023;12:05:00 am;-2.790;-2.790;-2.790;09/01/2023;12:05:00 am;55.000;55.000;55.000
09/01/2023;12:10:00 am;846.649;846.649;846.649;09/01/2023;12:10:00 am;-8.475;-8.475;-8.475;09/01/2023;12:10:00 am;840.455;840.455;840.455;09/01/2023;12:10:00 am;-4.314;-4.314;-4.314;09/01/2023;12:10:00 am;-2.816;-2.816;-2.816;09/01/2023;12:10:00 am;55.000;55.000;55.000
09/01/2023;12:15:00 am;847.100;847.100;847.100;09/01/2023;12:15:00 am;-7.268;-7.268;-7.268;09/01/2023;12:15:00 am;838.616;838.616;838.616;09/01/2023;12:15:00 am;-4.518;-4.518;-4.518;09/01/2023;12:15:00 am;-2.826;-2.826;-2.826;09/01/2023;12:15:00 am;55.000;55.000;55.000
09/01/2023;12:20:00 am;864.077;864.077;864.077;09/01/2023;12:20:00 am;-8.279;-8.279;-8.279;09/01/2023;12:20:00 am;855.677;855.677;855.677;09/01/2023;12:20:00 am;-4.440;-4.440;-4.440;09/01/2023;12:20:00 am;-2.826;-2.826;-2.826;09/01/2023;12:20:00 am;55.000;55.000;55.000
09/01/2023;12:25:00 am;855.398;855.398;855.398;09/01/2023;12:25:00 am;-8.291;-8.291;-8.291;09/01/2023;12:25:00 am;846.391;846.391;846.391;09/01/2023;12:25:00 am;-5.003;-5.003;-5.003;09/01/2023;12:25:00 am;-2.817;-2.817;-2.817;09/01/2023;12:25:00 am;55.000;55.000;55.000
09/01/2023;12:30:00 am;852.852;852.852;852.852;09/01/2023;12:30:00 am;-9.026;-9.026;-9.026;09/01/2023;12:30:00 am;843.769;843.769;843.769;09/01/2023;12:30:00 am;-5.122;-5.122;-5.122;09/01/2023;12:30:00 am;-2.829;-2.829;-2.829;09/01/2023;12:30:00 am;55.000;55.000;55.000
09/01/2023;12:35:00 am;864.543;864.543;864.543;09/01/2023;12:35:00 am;-9.083;-9.083;-9.083;09/01/2023;12:35:00 am;856.245;856.245;856.245;09/01/2023;12:35:00 am;-4.321;-4.321;-4.321;09/01/2023;12:35:00 am;-2.843;-2.843;-2.843;09/01/2023;12:35:00 am;55.000;55.000;55.000
09/01/2023;12:40:00 am;844.319;844.319;844.319;09/01/2023;12:40:00 am;-8.232;-8.232;-8.232;09/01/2023;12:40:00 am;836.657;836.657;836.657;09/01/2023;12:40:00 am;-4.266;-4.266;-4.266;09/01/2023;12:40:00 am;-2.834;-2.834;-2.834;09/01/2023;12:40:00 am;55.000;55.000;55.000
09/01/2023;12:45:00 am;841.896;841.896;841.896;09/01/2023;12:45:00 am;-8.260;-8.260;-8.260;09/01/2023;12:45:00 am;836.401;836.401;836.401;09/01/2023;12:45:00 am;-1.389;-1.389;-1.389;09/01/2023;12:45:00 am;-2.856;-2.856;-2.856;09/01/2023;12:45:00 am;55.000;55.000;55.000
